Number,URL,Title,Date,Paragraphs
2573,https://www.tarimorman.gov.tr/Haber/2573,Afyonkarahisar’daki Orman Köylülerine 33 Milyon 725 Bin TL Katkı…,6.03.2017 ,"Orman ve Su İşleri Bakanlığı Orman Köylülerine Desteğini Sürdürüyor… Bakanlıktan Afyonkarahisar’daki Orman Köylülerine 33 Milyon 725 Bin TL Katkı…
Orman ve Su İşleri Bakanlığı orman köylerinde yaşayan vatandaşlara destek vermeye ve gelir düzeylerini artırmaya devam ediyor.
Bakanlık tarafından orman köylerinde yaşayanların sosyal ve ekonomik gelişmelerini desteklemek maksadıyla geliştirilen projeler ülke genelinde ara vermeden uygulanıyor. Orman ve Su İşleri Bakanlığı Orman Genel Müdürlüğü’nce (OGM) bu projelerin devam ettiği Afyonkarahisar’daki orman köylülerine 2003 yılından bu yana 33 milyon 725 bin TL kredi desteği verildi.
Afyonkarahisar’daki Orman Köylülerine 33 Milyon 725 Bin TL Destek
Bölgelerin coğrafi şartları göz önüne alınarak uygun projeleri hayata geçiren Bakanlık Afyonkarahisar’da da süt sığırcılığı, süt koyunculuğu, güneş enerjisi, fenni arıcılık ve lavanta yetiştiriciliği başta olmak üzere birçok alanda orman köylülerine 33 milyon 725 bin TL kredi desteği sağladı. Şehirde 2003 yılından bu yana toplamda 2 bin 802 aileye destek veren Bakanlık, 2017 yılında da 140 aileye 2 milyon 900 bin TL destek vermeyi hedefliyor.
Destek Vermeye Devam Edilecek
Orman ve Su İşleri Bakanı Prof. Dr. Veysel Eroğlu, Bakanlık olarak orman köylülerini de düşündüklerini onların kalkınmalarını desteklemek gayesiyle birçok proje geliştirdiklerini ve bu projelerle vatandaşlara ilave istihdam alanları oluşturduklarını söyledi. Orman alanlarında yürütülen faaliyetlerde de orman köylülerini işçi olarak çalıştırdıklarını kaydeden Bakan Prof. Dr. Veysel Eroğlu, bu yıl da bu tür projeleri çeşitlendirerek destek vermeye devam edeceklerini belirtti."
2574,https://www.tarimorman.gov.tr/Haber/2574,Proje ile 196 Bin 500 Dekar Zirai Alana Su Sağlanacak,6.03.2017 ,"İzmir’in Bereketli Topraklarını Suya Kavuşturacak Olan Beydağ Sulaması’nda Çalışmalar Hızla Devam Ediyor… Proje ile 196 Bin 500 Dekar Zirai Alana Su Sağlanacak…
Orman ve Su İşleri Bakanlığı Devlet Su İşleri (DSİ) Genel Müdürlüğü tarafından yapımı devam eden ve İzmir’in bereketli topraklarını suya kavuşturacak olan Beydağ Sulama Projesi’nde çalışmalar hızla devam ediyor. Proje tamamlandığında Beydağ ve Ödemiş’in bulunduğu Küçük Menderes Havzası’ndaki 196 bin 500 dekar zirai araziye su temin edilecek.
Sulama Projesi’nde Yüzde 86 Fiziki Gerçekleşme Sağlandı Fiziki gerçekleşme oranı yüzde 86’ya ulaşan sulama projesinde şu ana kadar 92 bin dekar arazi suya kavuştu. Yürütülen çalışmalar neticesinde Mart ayında 27 bin 500 dekar zirainin daha suyla buluşması planlanıyor. En kısa zamanda devreye alınacak Beydağ Sulama Projesi tamamlandığında toplam 196 bin 500 dekar zirai arazi modern sulama sistemine kavuşacak.
“Bittiğinde Sadece Küçük Menderes Değil Bütün Türkiye Kazanacak” Beydağ Sulama Projesi’ni hizmete aldıklarında Küçük Menderes Havzası’nda yaşayan her ailenin gelirinin altı kat artacağını belirten Orman ve Su İşleri Bakanı Prof. Dr. Veysel Eroğlu “İnşa edilen kanalların toplam uzunluğu 250 kilometre. Ayrıca yapılacak tahliye kanallarıyla Ertuğrul Mahallesi bölgesinde yaşanan su baskınlarına da kesin çözüm üretmiş olacağız. Türkiye’nin en kapsamlı sulama projelerinden birini yapıyoruz. Bittiğinde sadece Küçük Menderes değil bütün Türkiye kazanacak” dedi.
Milli Ekonomiye 125 Milyon Lira Katkı Ayrıca Prof. Dr. Veysel Eroğlu, Ödemiş-Beydağ sulamasının sadece Küçük Menderes havzasının değil bütün İzmir’in kaderini değiştireceğini ifade ederek “Proje kapsamında tamamlanan kanallar hemen işletmeye alınarak, milli ekonomiye ve yöre insanına kalkınma olanağı sunacak. Bu kapsamda vatandaşımızın refahını artırarak, çiftçilerimizin yüzünü güldüreceğiz. Proje ile ülke ekonomisine her yıl 125 milyon lira katkı sağlamayı hedefliyoruz” diyerek sözlerini tamamladı."
2575,https://www.tarimorman.gov.tr/Haber/2575,Bursa Babasultan Barajı Sulaması’nda Sona Doğru,6.03.2017 ,"Bursa Babasultan Barajı Sulaması’nda Sona Doğru… 41 Bin Dekar Zirai Alana Su Verecek Olan Projenin, 28 Bin Dekarı Tamamlanarak Deneme Safhasına Geçildi…
Orman ve Su İşleri Bakanlığı Devlet Su İşleri (DSİ) Genel Müdürlüğü tarafında Bursa’da yapımı devam eden Babasultan Barajı Sulamasında sona yaklaşıldı. Toplam 41 bin dekar zirai alanı suyla buluşturacak projenin 28 bin dekarı tamamlanarak, deneme safhasına geçildi.
Son yıllarda Bursa’ya yaptığı su alanındaki yatırımlar ile adından söz ettiren Orman ve Su İşleri Bakanlığı’na bağlı DSİ, Bursa’nın bereketli topraklarını suyla buluşturmaya devam ediyor. Bu çerçevede inşaat çalışmaları devam eden ve fiziki gerçekleşmesi yüzde 88 seviyesine ulaşılan Babasultan Barajı Sulaması ile 41 bin dekar zirai alan suyla buluşturulacak.
Projenin 2017 Sulama Mevsimine Yetiştirilmesi Hedefleniyor
Şebeke imalatlarının tamamlandığı projenin 28 bin dekarı sulayacak kısmı tamamlandı ve deneme safhasına geçildi. Tahliye kanallarının tamamlanmasının ardından 41 bin dekar sulama alanı bulunan projenin tamamının, 2017 sulama mevsiminde devreye alınması hedefleniyor.
Sulama projesinden İnegöl ilçesi Yenice, Cerrah, Akıncılar, Edebey, Şehitler, Akhisar, Karalar, Çeltikçi, Hocaköy, İsaören, Deydinler, Ortaköy köyleri olmak üzere toplam 12 köy faydalanacak.
Ülke Ekonomisine Yıllık 35 Milyon 670 Bin TL Katkı Sağlanacak
Projenin tamamlanması ile bölge çiftçisi dekar başına 870 TL gelir artışı elde edecek, ülke ekonomisine ise yıllık 35 milyon 670 bin TL katkı sağlanacak. Yaklaşık 1.428 kişiye ek istihdamın sağlanmasının hedeflendiği sulama projesinin su kaynağını, Kara Deresi üzerinde inşa edilen temelden yüksekliği 53 metre olan Babasultan Barajı oluşturuyor. 15,7 milyon metreküp su depolama hacmine sahip bu baraj 2009’da tamamlanmıştı.
Hedefimiz Bölge Çiftçimizin Kendi Toprağında Refah İçinde Yaşaması
Bursa’ya yapılan sulama yatırımları ile sebze ve meyve yetiştiricilerin beklentilerinin yerine getirildiğinin altını çizen Orman ve Su İşleri Bakanı Prof. Dr. Veysel Eroğlu  “Bursa’nın hangi bölgesinde hangi su yapısına ihtiyaç varsa buna göre yapılan etütler sonucunda gereken yatırımları yapıyoruz. Hedefimiz bölge çiftçimizin kendi toprağında refah içinde yaşaması ve göç etmemesi” diye konuştu.
Bursa’da tamamlanan ve devam eden sulama projelerinin tamamlanması ile ürün çeşidinde ve kalitesinde artış olacağını belirten Prof. Dr. Veysel Eroğlu, böylece bir mevsimde birkaç çeşit ürün elde etme imkânı oluşacağını ve gelirlerin artacağın belirtti."
2576,https://www.tarimorman.gov.tr/Haber/2576,Kaçak Avlanan 7 bin 620 Kişiye Toplam 5 Milyon 900 Bin Lira Ceza Kesildi…,5.03.2017 ,"Orman ve Su işleri Bakanlığı Doğa Koruma ve Milli Parklar Genel Müdürlüğünce (DKMP) geçen yıl, kaçak avlanan 7 bin 620 kişiye toplam 5 milyon 896 bin 721,64 lira idari ceza kesildi.
DKMP ekiplerince geçen yıl düzenlenen operasyonlarda, kaçak avcılar tarafından avlanmak istenen 7 bin 322 yaban hayvanına el koyuldu.
Canlı/ölü halde bulunan hayvanlar arasında domuz, çakal, yaban keçisi, tilki ve ördeğin yanı sıra karaca, ceylan, kızıl şahin, kartal, doğan, kuğu, flamingo, turna, sülün ve keklikler de yer alıyor.
Ekipler, kurtardıkları hayvanları rehabilite ettikten sonra tabiata salıyor.
DKMP Genel Müdürlüğünce, 4915 sayılı Kara Avcılığı Kanununa muhalefetten geçen yıl 7 bin 620 kişiye (sosyal paylaşım sitelerinden 720) yasa dışı avcılıktan toplam 5 milyon 896 bin 721,64 lira idari ceza kesildi. Talep edilen tazminat miktarı 3 milyon 826 bin 50,04 lira oldu.
Sosyal Ağlar Takip Ediliyor
Bakan Prof. Dr. Veysel Eroğlu av koruma ve kontrol faaliyetlerini hız kesmeden sürdürdüklerini de vurgulayarak “Kaçak avcılara göz açtırmıyoruz. Bu çerçevede DKMP Genel Müdürlüğü denetimlerini, Orman Genel Müdürlüğü, Jandarma, Emniyet, Muhtarlar ve Fahri Av Müfettişlerinin de destekleri ile en etkin biçimde devam ettiriyor. Ayrıca Facebook ve Twitter gibi oldukça yaygın olarak kullanılan sosyal ağlarda yasadışı yayınlanan av görüntülerinin tespiti yapılıyor ve kabahatliler hakkında yasal işlem uygulanıyor” dedi.
Ayrıca kaçak avlananların kullandığı 33 otomobil, 9 kamyonet, 4 motorlu tekne, 2 motosiklet ve 3 traktör ile bin 443 otomatik ve yarı otomatik tüfek, 120 ağ ve 46 aküye el koyuldu.
Kaçak Avcılar Kayıt Altında
Genel Müdürlük tarafından av hayvanlarının üretimi, koruma-kontrolün etkin ve programlı bir şekilde yapılması, avcılar ile paydaşların bilgilendirilmesi ve bilinçlendirilmesi için avlak sistemi geliştirildi.
Sistemle planlı avcılığa geçilerek tabiata destek verilmesi anlamına gelen ""Sürdürülebilir Av Yönetimi"" faaliyetleri ile yaban hayatı daha etkin bir şekilde korunmaya başlandı.
Genel Müdürlüğün, 2013'te Avlak Yönetimi Bilgi Sistemi (AVBİS) yazılımını hizmete almasıyla avcılar kayıt altına alındı. Türkiye'de kayıtlı 239 bin 986 avcının veri tabanı oluşturularak sistem üzerinden avlanma izin belgesi almalarına imkân sağlandı.
Avcılık hizmetlerinden elde edilen gelirin tamamının sürdürülebilir yaban hayatı için harcandığı çalışmalar kapsamında, geçen yıl 145 bin 259 avlanma izin kartı satılması sonucu elde edilen gelir 12 milyon 45 bin 765 lira oldu.
Devlet ve genel avlakların tesisi çalışmalarında da sona yaklaşıldı. Yürütülen çalışmalar kapsamında bin 98'i devlet avlağı, 990'ı genel avlak ve 49'u örnek ve özel avlak olmak üzere toplam yüzölçümü 72 milyon 255 bin 534,57 hektar olan 2 bin 137 avlak tescil edildi.
Bilinçli Koruma İçin Avcı Eğitimleri Düzenleniyor
DKMP Genel Müdürlüğü tarafından halk eğitim merkezi müdürlükleri ve bölge müdürlükleri işbirliğinde geçen yıl 673 avcı eğitim kursu açıldı, bu kurslarda 16 bin 241 kişi sertifika almaya hak kazandı.
Elde Edilen Gelirler Av ve Yaban Hayatına Katkı Olarak Geri Dönüyor
Uygulanan idari para ve tazminat cezaları ile av pulu olarak da tabir edilen avlanma izin kartı satışlarından elde edilen gelirlerin, av ve yaban hayatının geliştirilmesi maksadıyla kullanıldığını belirten Prof. Dr. Veysel Eroğlu, böylece buradan elde edilen gelirlerin av ve yaban hayatına katkı olarak geri dönmesinin sağlandığını ifade etti."
2577,https://www.tarimorman.gov.tr/Haber/2577,Orman ve Su İşleri Bakanı Prof. Dr. Veysel Eroğlu Kütahya’da 15 Tesisin Toplu Temel Atma ve Açılış Merasimini Gerçekleştirdi…,7.03.2017 ,"Orman ve Su İşleri Bakanı Prof. Dr. Veysel Eroğlu, Kütahya'nın Simav, Pazarlar, Gediz, Emet ve Tavşanlı ilçelerinde, Devlet Su İşleri (DSİ) Genel Müdürlüğü, Orman Genel Müdürlüğü (OGM) ve Doğa Koruma ve Milli Parklar (DKMP) Genel Müdürlüğü tarafından tamamlanan ve inşa edilecek olan 15 tesisin temelini attı, açılışını gerçekleştirdi.
Kütahya Valiliğinde basın toplantısı düzenleyen Eroğlu, gün boyunca Kütahya'da yapılan 130 milyon lira tutarındaki yatırımların temel atma ve açılış törenlerini gerçekleştirdiklerini söyledi.
Prof. Dr. Eroğlu, şöyle devam etti:
""Bu kardeşiniz şimdiye kadar 6 bin 300 tesisi açarak Türkiye'nin hizmetine sundu. Buraya gelirken yine müjdelerle geldim. Geçen geldiğimde 100 proje sözü vermiştim. Bunun 68'i bitti gerisi de bitiyor. Bir daha ki gelişlerimde daha da büyük müjdelerim var. Kütahya'nın da içinde olduğu 2019 yılının sonuna kadar Türkiye'de 27 miyar 985 milyon liralık yatırım yapılacak ki size bunun müjdesini veriyorum.""
Kütahya Yatırımlarla Donatılıyor
Orman ve Su İşleri Bakanı Prof. Dr. Veysel Eroğlu tarafından temeli atılan ve açılışı yapılan tesisler ile Tavşanlı İlçesine yılda 14,6 milyon metreküp içmesuyu temin edilecek. 12 milyon 200 bin metreküp su depolanacak. Ayrıca 1 ilçe ve 7 yerleşim yeri taşkın zararlarından korunacak.
Kütahya’ya Son 5 Yılda 618 Milyon TL’lik 102 Müjde
Orman ve Su İşleri Bakanı Prof. Dr. Veysel Eroğlu, programı çerçevesinde ayrıca 6 Nisan 2013, 2 Mart 2014 ve 1 Temmuz 2016 tarihlerinde Kütahya verdiği 487 milyon TL tutarındaki 84 müjdeye ilave olarak 131 milyon TL yatırım bedeline sahip 18 müjde daha verdi. Böylece son 5 yılda Kütahyalılara 618 milyon TL’lik 102 müjde vermiş oldu.
Müjdeler arasında baraj, gölet, sulama ve taşkın koruma tesisleri, fidan üretimi, mesire yeri, bal ormanı, orman köylülerine kredi, gelir getirici tür ağaçlandırma faaliyetleri, Mızıkçamı Tabiat Anıtı Çevre Düzenlemesi ile 2 adet otomatik meteoroloji gözlem istasyonunun (OMGİ) kurulumu yer alıyor.
Ege Bölgesi'ne 27 Milyar Liralık Yatırım
Bakan Prof. Dr. Eroğlu, Ege Bölgesi ve Kütahya için çok önemli projeler hazırladıklarını belirterek, Cumhurbaşkanı Recep Tayyip Erdoğan'ın kendisine ""O bölge senin bölgen. O bölgede de gelişim, kalkınma projesi hazırla"" dediğini, bunun üzerine bir yıllık bir çalışma sonucu ""Ege Gelişim Projesi""nin ortaya çıktığını anlattı.
Prof. Dr. Veysel Eroğlu, 2019 yılı sonuna kadar 27 milyar 985 milyon liralık Ege bölgesine yatırım yapılacağını vurgulayarak, sözlerine şöyle devam etti:
""Ama diyeceksiniz ki Kütahya'da ne yapılacak? Kütahya'da 3 büyük yerleşim merkezinin içme suyu sorununu 2060 yılına kadar çözüyoruz. Kütahya'nın tamamına 62 baraj ve gölet inşa ediyoruz. 112 dereyi ıslah ediyoruz. Yetti mi? Yetmedi. Aşağı yukarı 168 bin dekar alanda ağaçlandırma ve 30 bin dekarda erozyon kontrolü. Burada erozyon çok fazla topraklar kayboluyor. Ayrıca 115 bin fidan toprakla buluşacak burada. Yani Kütahyamızı, Simav'ı çiçek gibi yapacağız Allah'ın izniyle. 3 şehir ormanı... Burası şifa diyarı. Kütahya'yı organik şifalı bal üretim merkezi haline getirmek istiyoruz. Planladık, tam 18 bal ormanı kuracağız. Size paranız yoksa para vereceğiz, yeriniz yoksa yer vereceğiz.""
Orman ve Su İşleri Bakanı Prof. Dr. Eroğlu, Kütahya’da düzenlenen bu 5 merasimde orman köylülerinin kalkındırılması maksadıyla 31 aileye gelir getirici tür, 50 aileye ORKÖY sertifikası verdi. Kütahya Yatırım Kitapçığı İçin Tıklayınız."
2578,https://www.tarimorman.gov.tr/Haber/2578,Kahramanmaraş’taki Orman Köylülerine 33 Milyon 321 Bin TL Katkı…,7.03.2017 ,"Orman ve Su İşleri Bakanlığı Orman Köylülerine Desteğini Sürdürüyor… Bakanlıktan Kahramanmaraş’taki Orman Köylülerine 33 Milyon 321 Bin TL Katkı…
Orman ve Su İşleri Bakanlığı orman köylerinde yaşayan vatandaşlara destek vermeye ve gelir düzeylerini artırmaya devam ediyor.
Bakanlık tarafından orman köylerinde yaşayanların sosyal ve ekonomik gelişmelerini desteklemek maksadıyla geliştirilen projeler ülke genelinde ara vermeden uygulanıyor. Orman ve Su İşleri Bakanlığı Orman Genel Müdürlüğü’nce (OGM) bu projelerin devam ettiği Kahramanmaraş’taki orman köylülerine 2003 yılından bu yana 33 milyon 321 bin TL kredi desteği verildi.
Desteklenen Aile Sayısında Kahramanmaraş Birinci
Bölgelerin coğrafi şartları göz önüne alınarak uygun projeleri hayata geçiren Bakanlık Kahramanmaraş’ta da dam örtüsü, kat kaloriferi güneş enerjisi, süt sığırcılığı, besi sığırcılığı ve süt koyunculuğu başta olmak üzere birçok alanda orman köylülerine 33 milyon 321 bin TL kredi desteği sağladı. Bakanlık 2003 yılından bu yana toplamda şehirde 10 bin 632 aileye destek verdi. Böylece desteklenen aile sayısında Kahramanmaraş birinci oldu. Bakanlık 2017 yılında da 500 aileye 2 milyon 800 bin TL destek vermeyi hedefliyor.
Destek Vermeye Devam Edilecek
Orman ve Su İşleri Bakanı Prof. Dr. Veysel Eroğlu, Bakanlık olarak orman köylülerini de düşündüklerini onların kalkınmalarını desteklemek gayesiyle birçok proje geliştirdiklerini ve bu projelerle vatandaşlara ilave istihdam alanları oluşturduklarını söyledi. Orman alanlarında yürütülen faaliyetlerde de orman köylülerini işçi olarak çalıştırdıklarını kaydeden Bakan Prof. Dr. Veysel Eroğlu, bu yıl da bu tür projeleri çeşitlendirerek destek vermeye devam edeceklerini belirtti."
2579,https://www.tarimorman.gov.tr/Haber/2579,Isparta’da Salep Üretimi Başladı…,7.03.2017 ,"Isparta’da Salep Üretimi Başladı… Mayıs Ayında Hasadı Yapılacak Salep Soğanları Tabii Ortamlarına Dikilecek…
Orman ve Su İşleri Bakanlığı Orman Genel Müdürlüğü’nün (OGM) uygulamaya koyduğu Salep Eylem Planı çerçevesinde Isparta Eğirdir Orman Fidanlığı’na 2016 yılı sonbaharında ekimi yapılan 5 bin salep soğanının çimlenmesi gerçekleşti. Mayıs ayı içinde fidanlıktan hasadı yapılacak soğanların salep üretimi için tahsis edilen alanlara dikilerek üretimi yapılacak.
Daha çok ormanlık, makilik, çayırlık, zeytinlik alanlarda yayılma gösteren salep orkidelerinin tabii ortamlarında yetişmelerini sağlamak maksadıyla harekete geçen OGM, uygulamaya koyduğu Salep Eylem Planı çerçevesinde Isparta’da salep soğanı üretimine başladı.
5 Bin Salep Soğanı Çimlendi
Isparta Eğirdir Orman Fidanlığında, Salep Eylem Planı kapsamında temin edilen ve 2016 yılı son baharın da ekimi yapılan 5 bin adet salep soğanının çimlenmesi gerçekleşti. Salep soğanları ile sonbaharda başlangıçta ekilen bir ana soğan yanında Nisan, Mayıs ayları gibi 1 ile 3 arasında yeni soğan üretimi yapılabiliyor.
2017’de 10 Bin Salep Soğanının Toprakla Buluşturulması Hedefleniyor
2017 yılı Mayıs ayında hasadı planlanan salep soğanları yeni oluşan yumrularıyla birlikte eylem planı çerçevesinde tahsis edilen alanlarda ekimi yapılarak bir fiil arazide üretimi sağlanacak. Isparta’da program çerçevesinde 2017 yılında da asgari olarak 10 bin adet salep soğanının toprakla buluşturulması ve yeni soğan üretimine katkıda bulunulması hedefleniyor.
Ormanlar Sadece Odun Kaynağı Olarak Görülmüyor
Ormanların eskiden sadece odun kaynağı olarak görüldüğünün fakat gün geçtikçe ormanlarımızın fonksiyonlarının arttığını belirten Orman ve Su İşleri Bakanı Prof. Dr. Veysel Eroğlu ise “Gıda ve aromatik maksatlı kullanıma konu edilen yüzlerce odun dışı orman ürününden biri de saleptir. Eylem planı çerçevesinde yapılan çalışmalarla orkidelerin toprak altı yumrularından elde edilen salep ürününün, gelecek nesillerce kullanımının sağlanmasını ve ekonomik değeri yüksek salep orkidelerinin yayılış alanlarının genişletilmesini hedefliyoruz” değerlendirmesinde bulundu."
2580,https://www.tarimorman.gov.tr/Haber/2580,Orman ve Su İşleri Bakanlığı Ormancılık Faaliyetlerine Devam Ediyor…,20.12.2017 ,"Orman ve Su İşleri Bakanlığı Ormancılık Faaliyetlerine Devam Ediyor…
Giresun, Ordu ve Sivas’ta Fidanlar Toprakla Buluşturuluyor…
Orman ve Su İşleri Bakanlığı orman varlığının artırılması maksadıyla ağaçlandırma faaliyetlerine devam ediyor. Giresun Orman Bölge Müdürlüğü görev alanında bulunan Giresun, Ordu ve Sivas’ta 2017 yılı ağaçlandırma çalışmaları tamamlanarak fidanlar toprakla buluşturuldu.
Söz konusu illerde 2017 yılında 25.650 dekar alanda ağaçlandırma ve 188.500 dekar alanda da erozyon kontrolü olmak üzere toplam 214.150 dekar alanda çalışma yapıldı. Ayrıca ceviz ve badem başta olmak üzere diğer türlerinde yer aldığı fidanlar dikilmek suretiyle 21 köyde gelir getirici tür ormanı kuruldu. Bu ormanlara da 97.150 adet fidan dikilerek kura usulü ile ek gelir sağlamak üzere köylülere dağıtıldı.
Yapılan faaliyetler neticesinde Giresun’da 289.850, Ordu’da 46.600 ve Sivas’ta da 189.700 adet olmak üzere toplam 526.150 adet fidan toprakla buluşturuldu.
“Önümüzdeki Yıl da Aynı Şekilde Ağaçlandırma Faaliyetlerimize Devam Edeceğiz”
Orman ve Su İşleri Bakanı Prof. Dr. Veysel Eroğlu ülkemizin orman varlığının artırılması maksadıyla çok ciddi çalışmalar yaptıklarını kaydederek şunları söyledi: “Bakanlık olarak hem var olan orman varlığını koruyor hem de yeni orman alanları tesis ediyoruz. Ülkemizin her bölgesinde olduğu gibi Giresun bölgesinde de 2017 yılı için planladığımız çalışmaları gerçekleştirdik. Önümüzdeki yıl da aynı şekilde ağaçlandırma faaliyetlerimize devam edeceğiz.”"
2581,https://www.tarimorman.gov.tr/Haber/2581,"Orman ve Su İşleri Bakanlığı 5 Yıl İçinde 1,5 Milyon Yabani Zeytini (Delice) Ekonomiye Kazandıracak…",7.03.2017 ,"Eylem Planı Çerçevesinde 2016 Yılında 293 Bin Delice Aşılandı…
Orman ve Su İşleri Bakanlığı Orman Genel Müdürlüğü (OGM) ülkemizdeki yabani zeytinleri (delice) ekonomiye kazandırmak için harekete geçti. 2015 yılında uygulamaya konulan ve 5 yıl sürecek olan Yabani Zeytin (Delice) Rehabilitasyonu Eylem Planı çerçevesinde yaklaşık 1,5 milyon deliceyi aşılayacak olan Orman ve Su İşleri Bakanlığı, 2016 yılında 293 bin deliceyi aşıladı.
Orman ve Su İşleri Bakanlığı yürüttüğü ormancılık faaliyetlerinde, başta orman köylüsü olmak üzere vatandaşların refah seviyelerini yükseltmek gayesiyle, gelir getirici tür ağaçlandırmalarına büyük önem veriyor. Bu maksatla, ülkemizin dört bir yanında gerçekleştirilen ağaçlandırma çalışmalarında, ceviz, badem, dut, kestane, trüf ormanı, salep ormanları kuruyor ya da isteyen vatandaşlarımıza binlerce ücretsiz fidan dağıtıyor. Çalışmalarını belli bir program ve disiplin içerisinde yapan Orman ve Su İşleri Bakanlığı, bu çalışmaları 5 yıllık eylem planları kapsamında yürütüyor.
“Yabani Zeytinler Yıllardır Ülkemizde İhmal Ediliyordu”
Uygulamaya koyulan bu eylem planlarından birinin de Yabani Zeytin (Delice) Rehabilitasyonu Eylem Planı olduğunun altını çizen Orman ve Su İşleri Bakanı Prof. Dr. Veysel Eroğlu “Yabani zeytinler yıllardır ülkemizde ihmal ediliyordu. Bozuk orman alanları içerisinde yer alan ve özellikle maki formasyonu içerisinde yayılış gösteren yabani zeytinleri aşılayarak ülke ekonomisine kazandırıyoruz. 2015 ve 2019 yılları arasındaki 5 yıllık sürede uygulanacak bu eylem planı ile 1,5 milyon yabani zeytini diğer bir deyişle deliceyi aşılayacağız” değerlendirmesinde bulundu.
2016’da 293 Bin Yabani Zeytin Aşılandı
Eylem planı çerçevesinde 1 milyon 430 bin 180 adet yabani zeytinin aşılanacağını, 69 bin 820 adet aşılı zeytin fidanının ise toprakla buluşturulacağını belirten Prof. Dr. Veysel Eroğlu “Toplamda 1 milyon 500 bin adet zeytin ağacını ekonomiye kazandıracağız. 2015 yılında 548 bin 136 adet deliceyi aşılayarak, 54 bin 883 adet aşılı zeytin fidanı dikmiştik. 2016 yılında ise 293 bin 36 adet yabani zeytini aşılayarak, 36 bin 748 adet aşılı zeytin fidanını toprakla buluşturduk.
2017 Hedefi Yaklaşık 310 Bin Aşı
5 yıl süreli eylem planında yapılan çalışmalar ile aşılamada yüzde 38, dikimde ise yüzde 78 seviyelerini yakaladıklarını vurgulayan Prof. Dr. Eroğlu, 2017 yılı hedeflerinin 309 bin 697 adet yabani zeytin aşılanması ve 13 bin 950 adet aşılı zeytin fidanı dikilmesi olduğunu ifade etti.
Zeytinliklerden Faydalanma Hakkı Kura ile Belirlenecek Kişilere Verilecek
Eylem planının başta köy muhtarları olmak üzere diğer kurum ve kuruluşlarla işbirliği içinde yürütüldüğünü belirten Orman ve Su İşleri Bakanı Prof. Dr. Veysel Eroğlu “Yapacağımız aşılama çalışmaları ve dikilecek fidanlar neticesinde zeytinlikler tesis edeceğiz. Bu zeytinliklerden elde edilecek ürünlerden faydalanma hakları ise eşit ve adil bir şekilde çekilecek kura ile mahalli halktan müracaat edeceklere verilecek” dedi."
2582,https://www.tarimorman.gov.tr/Haber/2582,Zonguldak’ta 100 Bin Adet Fındık Toprakla Buluşmaya Hazır…,8.03.2017 ,"Zonguldak’ta 100 Bin Adet Fındık Toprakla Buluşmaya Hazır…
Orman ve Su İşleri Bakanlığı Orman Genel Müdürlüğü (OGM) önemli gıda ve ihracat ürünlerinden fındığın üretiminin artırılması ve yaygınlaştırılması maksadıyla çalışmalarını sürdürüyor. Bu çerçevede Zonguldak’ta 2017 yılı içerisinde mevsim şartları uygun olduğunda dikilecek 100 bin adet tüplü fındık fidanının üretimi gerçekleştirildi.
Vatandaşlar Yoğun İlgi Gösteriyor
2016’da deli seva, yomra, sarı fındık ve kara fındık olmak üzere 4 farklı türde 60 bin adet üretilen tüplü fındıklar Gökçebey, Devrek, Çaycuma, Ereğli, Alaplı, Kozlu ve Zonguldak Merkez İlçede vatandaşlara ücretsiz dağıtılarak, toprakla buluşturuldu. 2017’de üretilen fidanlarda yine ücretsiz olarak dikim mevsiminde vatandaşlara dağıtılacak.
“Fındıkla Vatandaşımız İhya Olacak”
Orman ve Su İşleri Bakanı Prof. Dr. Veysel Eroğlu, OGM’nin Türkiye’nin en büyük fındık üreticisi olduğunu hatırlatarak “Her bölgemizin coğrafi yapısına göre gelir getirici türler için projeler hazırladık. Fındık da onlardan biri. 2018 yılında üretimi daha da artırarak, 200 bin adet tüplü fındık üretmeyi hedefliyoruz. Fındıkla vatandaşımız ihya olacak. Köylülerimizin gelirini artırmaya ve onlar için ek gelir kapısı olacak çalışmalar yapmaya devam edeceğiz” dedi."
