Datetime,Text,Hyperlink
2000-06-27,YASAMA BÖLÜMÜ,https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm#1
2000-06-27,Kanunlar 4580 Sanayi ve Ticaret Bakanlığının Teşkilât ve Görevleri Hakkında Kanunun Bazı Maddelerinin Değiştirilmesine Dair Kanun,https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm#2
2000-06-27,"4581 ""Ticaret ve Sanayi Odaları"", ""Ticaret Odaları"", ""Sanayi Odaları"", ""Deniz Ticaret Odaları"", ""Ticaret Borsaları"" ve ""Türkiye Ticaret, Sanayi, eniz Ticaret Odaları ve Ticaret Borsaları Birliği"" Kanununa Bir Geçici Madde Eklenmesi Hakkında Kanun Hükmünde Kararnamenin Değiştirilerek Kabulüne Dair Kanun",https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm#3
2000-06-27,4582 190 Sayılı Genel Kadro ve Usulü Hakkında Kanun Hükmünde Kararnamenin Eki Cetvellerin Emniyet Genel Müdürlüğüne Ait Bölümünde Değişiklik Yapılmasına Dair Kanun,https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm#4
2000-06-27,YÜRÜTME VE İDARE BÖLÜMÜ,https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm#5
2000-06-27,"Bakanlığa Vekâlet Etme İşlemi - Devlet Bakanı Fikret ÜNLÜ'ye, Devlet Bakanı Hasan GEMİCİ' nin Vekâlet Etmesine Dair Tezkere",https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm#6
2000-06-27,Bakanlar Kurulu Kararı 2000/869 Petrol Ürünlerinden Alınan Akaryakıt Tüketim Vergisi Miktarlarının Tespitine İlişkin Karar,https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm#7
2000-06-27,Atama Kararı - Milli Savunma Bakanlığına Ait Atama Kararı,https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm#8
2000-06-27,Yönetmelikler - Eşyanın Tercihli Menşeinin Tespiti Hakkında Yönetmelikte Değişiklik Yapılmasına Dair Yönetmelik,https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm#9
2000-06-27,- Gençlik ve Spor Genel Müdürlüğü Merkez İhale Yönetmeliğinin 60 ıncı Maddesinin Değiştirilmesi Hakkında Yönetmelik,https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm#10
2000-06-27,- Arsa Ofisi Genel Müdürlüğü Personelinin Görevde Yükselme Yönetmeliği,https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm#11
2000-06-27,- Yurt İçinde Fuar Düzenlenmesine Dair Yönetmelik,https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm#12
2000-06-27,- Türkiye Taşkömürü Kurumu Genel Müdürlüğü Teftiş Kurulu Yönetmeliğine Bir Ek Madde Eklenmesine Dair Yönetmelik,https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm#13
2000-06-27,- İthalatta Haksız Rekabetin Önlenmesine İlişkin Tebliğ (No: 2000/7),https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm#15
2000-06-27,"- Artvin İl Sınırları Dahilinde, Uçucu Maddelerin 18 Yaşından Küçük Çocuklara Satışının Yasaklanmasına Dair Karar",https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm#14
2000-06-27,İLAN BÖLÜMÜ,https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm#1
2000-06-28,4583 Askerî Hâkimler Kanununda Değişiklik Yapılmasına Dair Kanun,https://www.resmigazete.gov.tr/eskiler/2000/06/20000628.htm#1
2000-06-28,"- Maliye Bakanlığına, İçişleri Bakanı Sadettin TANTAN' ın Vekâlet Etmesine Dair Tezkere",https://www.resmigazete.gov.tr/eskiler/2000/06/20000628.htm#2
2000-06-28,- Başbakanlık ile Milli Savunma ve Milli Eğitim Bakanlıklarına Ait 3 Adet Atama Kararı,https://www.resmigazete.gov.tr/eskiler/2000/06/20000628.htm#3
2000-06-28,2000/688 Emniyet Hizmetleri Sınıfı Mensupları Atama ve Yer Değiştirme Yönetmeliğinde Değişiklik Yapılmasına Dair Yönetmelik - Zirai Mücadele Alet ve Makinaları Hakkında Yönetmelik,https://www.resmigazete.gov.tr/eskiler/2000/06/20000628.htm#4
2000-06-28,(İthalatta Haksız Rekabetin Önlenmesine İlişkin 2000/7 Sayılı Tebliğ ile İlgili),https://www.resmigazete.gov.tr/eskiler/2000/06/20000628.htm#5
2000-06-28,İLAN BÖLÜMÜ,https://www.resmigazete.gov.tr/eskiler/2000/06/20000628.htm#1
2000-06-29,4586 Petrolün Boru Hatları İle Transit Geçişine Dair Kanun,https://www.resmigazete.gov.tr/eskiler/2000/06/20000629.htm#1
2000-06-29,Bakanlar Kurulu Kararları,https://www.resmigazete.gov.tr/eskiler/2000/06/20000629.htm#2
2000-06-29,2000/692 Tiftik ve Yaş İpekböceği Kozası Üreticilerinin Desteklenmesine ve Destekleme Primi Ödemeleri İçin Gerekli Finansmanın Destekleme ve Fiyat İstikrar Fonundan Karşılanmasına İlişkin Karar,https://www.resmigazete.gov.tr/eskiler/2000/06/20000629.htm#3
2000-06-29,2000/693 Kocaeli Serbest Bölgesinin Yer ve Sınırlarının Belirlenmesi ve Kurulup İşletilmesine Dair Karar,https://www.resmigazete.gov.tr/eskiler/2000/06/20000629.htm#4
2000-06-29,"2000/705 Basın-İlan Kurumu Genel Kurulu' nda Basın-Yayın ve Enformasyon Genel Müdürlüğü Temsilcisi Olarak Görevlendirilen A. Tevfik Ünver 'in Yerine, Kalan Süreyi Tamamlamak Üzere Adı Geçen Genel Müdürlük Daire Başkanı Hasbi Akal' ın Görevlendirilmesi Hakkında Karar",https://www.resmigazete.gov.tr/eskiler/2000/06/20000629.htm#5
2000-06-29,2000/722 Bazı Emniyet Amirliklerinin İlçe Emniyet Müdürlüklerine Dönüştürülmesi ile Bazı İlçelerde Emniyet Amirliği Kurulması Hakkında Karar,https://www.resmigazete.gov.tr/eskiler/2000/06/20000629.htm#6
2000-06-29,"2000/732 Sulama Alanlarında Arazi Düzenlenmesine Dair Tarım Reformu Kanunu Uyarınca Daha Önce Uygulama Alanı İlan Edilmiş Bulunan Konya İli, Cihanbeyli İlçesi, Yeniceoba Bucağı, Kelhasan Beldesine Bağlı Bazı Yaylaların Adı Geçen Beldeden Ayrılarak Aynı Bucağın Turanlar Köyüne Bağlanması, Yaylaların ""Uygulama Alanı"" Olarak Tespiti Hakkında Karar",https://www.resmigazete.gov.tr/eskiler/2000/06/20000629.htm#7
2000-06-29,- İstanbul Üniversitesi İşletme Fakültesi İşletme İktisadı Enstitüsü Teşkilat ve Çalışma Yönetmeliği,https://www.resmigazete.gov.tr/eskiler/2000/06/20000629.htm#8
2000-06-29,- Pamukkale Üniversitesi Yaz Öğretimi Yönetmeliği,https://www.resmigazete.gov.tr/eskiler/2000/06/20000629.htm#9
2000-06-29,- 4447 Sayılı İşsizlik Sigortası Kanununun Uygulanmasına İlişkin 2 Nolu Tebliğ,https://www.resmigazete.gov.tr/eskiler/2000/06/20000629.htm#10
2000-06-29,Anayasa Mahkemesi Kararı,https://www.resmigazete.gov.tr/eskiler/2000/06/20000629.htm#11
2000-06-29,"- Anayasa Mahkemesinin E: 1999/33 (3194 sayılı Kanun ile İlgili), K: 1999/51 Sayılı Kararı",https://www.resmigazete.gov.tr/eskiler/2000/06/20000629.htm#12
2000-06-29,- Yargıtay 2. Hukuk Dairesine Ait İki Adet Karar,https://www.resmigazete.gov.tr/eskiler/2000/06/20000629.htm#13
2000-06-29,İLAN BÖLÜMÜ,https://www.resmigazete.gov.tr/eskiler/2000/06/20000629.htm#1
2000-06-30,2000/731 2000 Yılı Yatırım Programının Düzeltilmesi Hakkında Karar,https://www.resmigazete.gov.tr/eskiler/2000/06/20000630.htm#1
2000-06-30,"- Ulaştırma, Tarım ve Köyişleri , Sanayi ve Ticaret ile Kültür Bakanlıklarına Ait 6 Adet Karar",https://www.resmigazete.gov.tr/eskiler/2000/06/20000630.htm#2
2000-06-30,- Menşe İspat Belgeleri Yönetmeliğinde Değişiklik Yapılmasına Dair Yönetmelik,https://www.resmigazete.gov.tr/eskiler/2000/06/20000630.htm#3
2000-06-30,- Gümrük Müsteşarlığı Gümrük Uzman ve Gümrük Uzman Yardımcılığı Sınav Yönetmeliğinin Bazı Maddelerinde Değişiklik Yapılması Hakkında Yönetmelik,https://www.resmigazete.gov.tr/eskiler/2000/06/20000630.htm#4
2000-06-30,- Maliye Bakanlığı Personeli Atama ve Görevde Yükselme Yönetmeliği,https://www.resmigazete.gov.tr/eskiler/2000/06/20000630.htm#5
2000-06-30,- Gıdaların Üretimi Tüketimi ve Denetlenmesine Dair Yönetmelikte Değişiklik Yapılması Hakkında Yönetmelik,https://www.resmigazete.gov.tr/eskiler/2000/06/20000630.htm#6
2000-06-30,- Turizm Bakanlığı Personeli Görevde Yükselme Yönetmeliğinin Bazı Madde- lerinde Değişiklik Yapılması Hakkında Yönetmelik,https://www.resmigazete.gov.tr/eskiler/2000/06/20000630.htm#7
2000-06-30,- Danıştay Personelinin Görevde Yükselme Yönetmeliğine Bir Madde Eklen- mesi Hakkında Yönetmelik,https://www.resmigazete.gov.tr/eskiler/2000/06/20000630.htm#8
2000-06-30,- Işık Üniversitesi Lisans Eğitim-Öğretim ve Sınav Yönetmeliğinin 30 uncu Maddesinin Değiştirilmesi Hakkında Yönetmelik,https://www.resmigazete.gov.tr/eskiler/2000/06/20000630.htm#9
2000-06-30,- Milli Emlak Genel Tebliğ (Sıra No: 247),https://www.resmigazete.gov.tr/eskiler/2000/06/20000630.htm#10
2000-06-30,- 2000/3 Sayılı Kimyasal Silahlar Sözleşmesi Ekinde Yer Alan Kimyasal Maddelerin İhracatına İlişkin Tebliğde Değişiklik Yapılmasına Dair Tebliğ (İhracat: 2000/13),https://www.resmigazete.gov.tr/eskiler/2000/06/20000630.htm#11
2000-06-30,"- Anayasa Mahkemesinin E: 2000/37 (2495 sayılı Kanun ile İlgili), K: 2000/14 sayılı Kararı",https://www.resmigazete.gov.tr/eskiler/2000/06/20000630.htm#12
2000-06-30,- Yargıtay 8. ve 18. Hukuk Dairelerine Ait İki Adet Karar,https://www.resmigazete.gov.tr/eskiler/2000/06/20000630.htm#13
2000-06-30,İLAN BÖLÜMÜ,https://www.resmigazete.gov.tr/eskiler/2000/06/20000630.htm#1
2000-07-01,"2000/738 Türkiye Cumhuriyeti Hükümeti ile Almanya Federal Cumhuriyeti Hükümeti Arasındaki Teknik İşbirliği Anlaşması Çerçevesinde, İki Ülke Arasında Nota Teatisi Yoluyla Akdedilen ""Bursa Çevre Danışma Merkezi"" Konulu Projeye İlişkin Anlaşma'nın Onaylanması Hakkında Karar",https://www.resmigazete.gov.tr/eskiler/2000/07/20000701-1.pdf
2000-07-01,"2000/739 Türkiye Cumhuriyeti Hükümeti İle Almanya Federal Cumhuriyeti Hükümeti Arasındaki Teknik İşbirliği Anlaşması Çerçevesinde, İki Ülke Arasında Nota Teatisi Yoluyla Akdedilen "" Siirt Bölgesinde Küçük Ölçekli Projeler"" Konunu Projeye İlişkin Anlaşma'nın Onaylanması Hakkında Karar",https://www.resmigazete.gov.tr/eskiler/2000/07/20000701-2.pdf
2000-07-01,2000/740 Ülkemizde Vuku Bulunan Depremler Kapsamında Maruz Kalınan Zararların Telafisine Katkıda Bulunmak İçin Karadeniz Ticaret ve Kalkınma Bankası ile İmzalanan Kredi ve Garanti Anlaşmalarının Onaylanması Hakkında Karar,https://www.resmigazete.gov.tr/eskiler/2000/07/20000701-3.pdf
2000-07-01,- Menşe İspat Belgeleri Yönetmeliğinde Değişiklik Yapılmasına Dair Yönetmelik,https://www.resmigazete.gov.tr/eskiler/2000/07/20000701-4.pdf
2000-07-01,- Köy Koruyucuları Yönetmeliği,https://www.resmigazete.gov.tr/eskiler/2000/07/20000701-5.pdf
2000-07-01,- Türkiye Elektrik Dağıtım A.Ş. (TEDAŞ) Teftiş Kurul Yönetmeliğinin 25 inci ve 27 nci Maddelerinin Değiştirilmesi Hakkında Yönetmelik,https://www.resmigazete.gov.tr/eskiler/2000/07/20000701-6.pdf
2000-07-01,- 17 Ağustos 1999 Tarihinde Meydana Gelen Deprem Felaketi Nedeniyle Toplanılan İç ve Dış Yardımların T.C. Ziraat Bankasında Açılacak Merkezi Bir Hesaba Kaydedilmesi ve Bu Yardımlardan Tahsis Edilecek Paraların Amacına Uygun Kullanılıp Kullanılmadığının Tespit ve Değerlendirmesi Hususlarında Düzenlenen Başbakanlık Teftiş Kurul Başkanlığının 119/00-43 Sayılı İnceleme Raporu,https://www.resmigazete.gov.tr/eskiler/2000/07/20000701-7.pdf
2000-07-01,- Mecburi Standard: ÖSG-2000/68-69 Sayılı Tebliğ,https://www.resmigazete.gov.tr/eskiler/2000/07/20000701-8.pdf
2000-07-01,- Rekabet Kurulunun 99-21/170-89 Sayılı Kararı,https://www.resmigazete.gov.tr/eskiler/2000/07/20000701-9.pdf
2000-07-01,- Rekabet Kurulunun 99-26/230-138 Sayılı Kararı,https://www.resmigazete.gov.tr/eskiler/2000/07/20000701-10.pdf
2000-07-01,- Rekabet Kurulunun 00-4/33-15 Sayılı Kararı,https://www.resmigazete.gov.tr/eskiler/2000/07/20000701-11.pdf
2000-07-02,2000/850 Türkiye Cumhuriyeti ile Avusturya Cumhuriyeti Arasında İmzalanan Sosyal Güvenlik Hakkında Anlaşma’nın Onaylanması Hakkında Karar,https://www.resmigazete.gov.tr/eskiler/2000/07/20000702.htm#1
2000-07-02,— Milli Savunma Bakanlığına Ait Atama Kararı,https://www.resmigazete.gov.tr/eskiler/2000/07/20000702.htm#2
2000-07-02,— Yıldız Teknik Üniversitesi Stratejik Araştırmalar Merkezi Yönetmeliği,https://www.resmigazete.gov.tr/eskiler/2000/07/20000702.htm#3
2000-07-02,— 2000 Mali Yılı Bütçe Uygulama Talimatı (Yaz Okulu-Tezsiz Yüksek Lisans Programları) (Sıra No: 9),https://www.resmigazete.gov.tr/eskiler/2000/07/20000702.htm#4
2000-07-02,3285 Sayılı Hayvan Sağlığı ve Zabıtası Kanununun 4 üncü Maddesine Göre Tespit Edilen İhbarı Mecburi Hastalıklar Hakkında Tebliğ (No: 2000/27),https://www.resmigazete.gov.tr/eskiler/2000/07/20000702.htm#5
2000-07-02,İthalat: (2000/17) Sayılı Kimyasal Silahlar Sözleşmesi Ekinde Yer Alan Kimyasal Maddelerin İthaline İlişkin Tebliğ’de Değişiklik Yapılmasına Dair Tebliğ,https://www.resmigazete.gov.tr/eskiler/2000/07/20000702.htm#6
2000-07-02,— Polonya Cumhuriyeti Menşeli Bazı Tarım ve İşlenmiş Tarım Ürünleri İthalatında Tarife Kontenjanı Uygulanmasına İlişkin Tebliğ,https://www.resmigazete.gov.tr/eskiler/2000/07/20000702.htm#7
