Year,Location_Name,Treated,Treated_Label,production,land_use,municipal_burden,external_input,market,FSOI
2020,Antalya,2,Old-metropolitan,0.6229894733481436,0.47851821036565256,0.4553327636919445,0.8487658201910946,0.2616736659315552,0.5334559867056781
2008,Isparta,0,Non-metropolitan,0.2442751497032139,0.3176739441570758,0.6167755092667297,0.8070217616196729,0.5347796437974656,0.5041052017088316
2010,Isparta,0,Non-metropolitan,0.2567325774911574,0.313789499990832,0.7171109485119953,0.8053204190763585,0.5208840230535188,0.5227674936247724
2012,Isparta,0,Non-metropolitan,0.24113658105466756,0.3196874259592647,0.6844445640102872,0.8061787458645677,0.5404059466195349,0.5183706527016645
2014,Isparta,0,Non-metropolitan,0.2577581971967782,0.3338551431167179,0.7658617626425881,0.7933678162569444,0.4960143556463117,0.529371454971868
2016,Isparta,0,Non-metropolitan,0.2794134213336873,0.33489838567675545,0.7357566772603114,0.7717585309290236,0.42493640297051977,0.5093526836340595
2018,Isparta,0,Non-metropolitan,0.3102326527771037,0.32593352974271406,0.7162173436105224,0.7980841563887195,0.4006325264279375,0.5102200417893995
2020,Isparta,0,Non-metropolitan,0.33707349450694535,0.3256790628483494,0.7179382593789756,0.7904054265726117,0.3927166652912572,0.5127625817196279
2008,Burdur,0,Non-metropolitan,0.356248837137647,0.384219486181827,0.7741467554168051,0.7304664270404837,0.6367627241553683,0.5763688459864261
2010,Burdur,0,Non-metropolitan,0.3721473164069489,0.38213866939770186,0.8299891361893207,0.7295327874542077,0.7452538648885745,0.6118123548673507
2012,Burdur,0,Non-metropolitan,0.4079592089311227,0.3826082006142772,0.8780721722286537,0.7304239372194142,0.6874454923358616,0.6173018022658658
2014,Burdur,0,Non-metropolitan,0.4380175323845043,0.3844022029207287,0.9137735337193535,0.7116530130927646,0.6610952518357593,0.621788306790622
2016,Burdur,0,Non-metropolitan,0.5590016896994812,0.4105538585078151,0.8454174990191127,0.6975704821183886,0.6021813765490761,0.6229449811787747
2018,Burdur,0,Non-metropolitan,0.5682153626262627,0.40968170403652315,0.7970018913228345,0.7560133658288181,0.5462999078486318,0.615442446332614
2020,Burdur,0,Non-metropolitan,0.6705923468746267,0.41514327774803467,0.6884783867670867,0.7034786924834632,0.5127542386774396,0.5980893885101302
2008,Adana,2,Old-metropolitan,0.5193163103503428,0.4955080836838325,0.40833629070550415,0.6832014130587581,0.36054999701671114,0.49338241896302976
2010,Adana,2,Old-metropolitan,0.4802469400847561,0.4695580566886455,0.39278533096858476,0.6565693271857198,0.47392328809044076,0.4946165886036294
2012,Adana,2,Old-metropolitan,0.45943152542305965,0.4248733198018533,0.5867906828639742,0.6276009391783559,0.3621804705126344,0.4921753875559755
2014,Adana,2,Old-metropolitan,0.4539528435263255,0.40872538907935896,0.5616872489896167,0.6579093382928504,0.31260744473814844,0.47897645292526
2016,Adana,2,Old-metropolitan,0.46985450169316956,0.41594816637456733,0.5785040241875274,0.5801309832313406,0.28249441578043377,0.4653864182534077
2018,Adana,2,Old-metropolitan,0.506734014618196,0.45400068781342107,0.5375791684053367,0.6594969204129804,0.28984448247487316,0.4895310547449615
2020,Adana,2,Old-metropolitan,0.4960886385671369,0.44488373920570395,0.5315123419041234,0.6012745944866233,0.2545599648177122,0.46566385579625996
2008,Mersin,2,Old-metropolitan,0.46769788185256067,0.5145906849650823,0.5116129238359958,0.8240664830953193,0.4360275430097951,0.5507991033517506
2010,Mersin,2,Old-metropolitan,0.436576956538006,0.49804626562328086,0.6006584236282428,0.7957448157464979,0.48362771449374303,0.5629308352059541
2012,Mersin,2,Old-metropolitan,0.4787464284164322,0.5145557837692076,0.6811920256011663,0.815364311660326,0.42324194619527633,0.5826200991284817
2014,Mersin,2,Old-metropolitan,0.4809607584358723,0.5013457666759205,0.6055664446446664,0.816178241682862,0.3598212899992273,0.5527745002877097
2016,Mersin,2,Old-metropolitan,0.4801996393700031,0.4942638887506513,0.4978750734235615,0.7674119719356332,0.32029852510081747,0.5120098197161334
2018,Mersin,2,Old-metropolitan,0.504512596687124,0.5139566910702547,0.5615670404427541,0.818464650128624,0.3189309330395013,0.5434863822736515
2020,Mersin,2,Old-metropolitan,0.4755413528021148,0.4878374514133001,0.520849704196817,0.8016568729103755,0.32384502373039387,0.5219460810106002
2008,Hatay,1,New-metropolitan (2012),0.2234817846224055,0.39521269241590007,0.6542603839099415,0.7181185044725713,0.37869945395329346,0.4739545638748224
2010,Hatay,1,New-metropolitan (2012),0.19415266109220464,0.38802193654809924,0.6803731243273091,0.7273711933265126,0.4026296039614516,0.47850970385111535
2012,Hatay,1,New-metropolitan (2012),0.18924254959838083,0.3696730752514811,0.6691672933441106,0.7277376068265133,0.33428696853423673,0.45802149871094455
2014,Hatay,1,New-metropolitan (2012),0.1870263021122649,0.35051100675574043,0.53954492044027,0.6896158525496421,0.26779827663773115,0.4068992716991297
2016,Hatay,1,New-metropolitan (2012),0.19424189749987697,0.3392624347904649,0.6101653737218335,0.6739731879681236,0.23363901098578266,0.4102563809932163
2018,Hatay,1,New-metropolitan (2012),0.1793403265201265,0.3260292778060012,0.4745354834610645,0.7428454577174854,0.22419754168499686,0.3893896174379349
2020,Hatay,1,New-metropolitan (2012),0.19452366106135294,0.3179640635234226,0.4673132185082354,0.6013661929165788,0.1944437379197124,0.3551221747858604
2008,Kahramanmaraş,1,New-metropolitan (2012),0.2589640865965597,0.33870929054622667,0.5649152987422714,0.7158069541232511,0.4184082862856451,0.4593607832587908
2010,Kahramanmaraş,1,New-metropolitan (2012),0.26153121098338566,0.35364301236406687,0.6094047805310279,0.718752112616867,0.4173599619310524,0.4721382156852799
2012,Kahramanmaraş,1,New-metropolitan (2012),0.25217240686813364,0.32788865423341423,0.6920097743802652,0.7146743350784395,0.3618440071924751,0.4697178355505455
2014,Kahramanmaraş,1,New-metropolitan (2012),0.26592595069718433,0.3201164350652183,0.5733681670239936,0.7020975733214129,0.3470641611523689,0.44171445745203564
2016,Kahramanmaraş,1,New-metropolitan (2012),0.2611157948199801,0.304135304711851,0.463844255271802,0.697283000826332,0.30436957010658955,0.406149585147311
2018,Kahramanmaraş,1,New-metropolitan (2012),0.2673895392430249,0.29727393609516867,0.38524153013044754,0.7765891129851741,0.31225128066358915,0.4077490798234809
2020,Kahramanmaraş,1,New-metropolitan (2012),0.28947562435396695,0.30715481230540626,0.39888099023316226,0.746178992098506,0.299796621126911,0.4082974080235905
2008,Osmaniye,0,Non-metropolitan,0.3068074407784947,0.34418746195266187,0.6934748199021334,0.7257569660041332,0.44803219679426776,0.5036517770863382
2010,Osmaniye,0,Non-metropolitan,0.32634122726787884,0.3435707138515548,0.7478666259584733,0.7131470687647588,0.5347055650470299,0.5331262401779392
2012,Osmaniye,0,Non-metropolitan,0.27372717482371023,0.314836363394628,0.7478033983751218,0.7646855348009773,0.4432513030868879,0.5088607548962651
2014,Osmaniye,0,Non-metropolitan,0.25091695593010166,0.2974322550132772,0.751613852601083,0.7470248978333449,0.34204817913307495,0.4778072281021764
2016,Osmaniye,0,Non-metropolitan,0.24966755531474605,0.2938730827626639,0.7418525326427208,0.7217797872677113,0.2832764121047668,0.45808987401852175
2018,Osmaniye,0,Non-metropolitan,0.24001758567093426,0.3121301328178504,0.8176639668608601,0.7851289452835066,0.27301036990453187,0.4855902001075366
2020,Osmaniye,0,Non-metropolitan,0.2401882680937149,0.2891673703288083,0.8143813647770217,0.7713716203547933,0.2773091178197152,0.47848354827481065
2008,Kırıkkale,0,Non-metropolitan,0.19856999336639167,0.23083046454675182,0.35881827390142373,0.8248104247901238,0.26789057869134786,0.37618394705920777
2010,Kırıkkale,0,Non-metropolitan,0.2470059572649676,0.2207871172941752,0.436729156233676,0.8068682249899972,0.3965912953763551,0.42159635023183417
2012,Kırıkkale,0,Non-metropolitan,0.24154428177908224,0.22576035749401852,0.8447217457687151,0.8166069491388839,0.36219193856211485,0.4981650545485629
2014,Kırıkkale,0,Non-metropolitan,0.24156299447063437,0.18873052587364256,0.8388398602143173,0.7715363510716052,0.32949462255601647,0.47403287083724316
2016,Kırıkkale,0,Non-metropolitan,0.2447760110619316,0.17880012861447706,0.8653437785374517,0.7682471008055227,0.2655978879038691,0.46455298138465045
2018,Kırıkkale,0,Non-metropolitan,0.26717311783615943,0.23165260799468518,0.8873556212857279,0.8339185726871718,0.2874528327842842,0.5015105505176057
2020,Kırıkkale,0,Non-metropolitan,0.2593277165814732,0.24587777834783875,0.8448081328206739,0.7373348949010583,0.23641395732896162,0.46475249599600116
2008,Aksaray,0,Non-metropolitan,0.42480651667650104,0.3163411115754509,0.5828000176594907,0.4679836603068031,0.5797304237966482,0.4743323460029788
2010,Aksaray,0,Non-metropolitan,0.4311867784667006,0.30109794977324494,0.6391657920474623,0.3167317414314119,0.7171916356815741,0.4810747794800788
2012,Aksaray,0,Non-metropolitan,0.42664138057327194,0.31078730881387634,0.680752317908651,0.2905106051542254,0.6585424120556039,0.4734468049011257
2014,Aksaray,0,Non-metropolitan,0.4683271550969276,0.27551346077243366,0.8216642978642748,0.2929621735401785,0.6452700336054703,0.5007474241758569
2016,Aksaray,0,Non-metropolitan,0.4778011894979746,0.2949052383715026,0.7776064002773748,0.14113088672224172,0.5622159925757657,0.4507319414889719
2018,Aksaray,0,Non-metropolitan,0.4915571376810491,0.31689614778381675,0.7530438996100896,0.31219514201269577,0.5778532190989109,0.4903091092373124
2020,Aksaray,0,Non-metropolitan,0.49722153995130897,0.3214293763321773,0.7589900700541512,0.16640691346984848,0.6142874850419199,0.4716670769698812
2008,Niğde,0,Non-metropolitan,0.3669904672942613,0.3216911465252907,0.48682401732788555,0.31875926281721456,0.5590543253770126,0.4106638438683329
2010,Niğde,0,Non-metropolitan,0.3795462916718487,0.3305524012805819,0.5799180942162375,0.2941707988752223,0.670214316117487,0.45088038043227546
2012,Niğde,0,Non-metropolitan,0.3857124573215632,0.3262694544390175,0.5333391640849798,0.3289118237471097,0.6798138530873289,0.4508093505359999
2014,Niğde,0,Non-metropolitan,0.36518409631241766,0.3146775491784121,0.7825682871485073,0.3571998045020585,0.6660698347793058,0.4971399143841403
2016,Niğde,0,Non-metropolitan,0.39556194321100735,0.3269815340775516,0.8350442522393404,0.26496335666979914,0.5853385127631318,0.481577919792166
2018,Niğde,0,Non-metropolitan,0.3874043561476222,0.3307199411893998,0.7660872477893375,0.38927701005650084,0.6068266616403798,0.49606304336464796
2020,Niğde,0,Non-metropolitan,0.3920918770992996,0.3455617648346575,0.7382050854522277,0.22486875546872354,0.6006520865403921,0.4602759138790601
2008,Nevşehir,0,Non-metropolitan,0.3642415501797819,0.39604440505413707,0.5504736307458681,0.41384603690258015,0.4724555980659355,0.4394122441896605
2010,Nevşehir,0,Non-metropolitan,0.39622469185501263,0.5307906569346852,0.5708507941685546,0.2714720961379853,0.5532641948484077,0.4645204867889291
2012,Nevşehir,0,Non-metropolitan,0.38141536524810793,0.49097064291543785,0.5809220837184175,0.31162574039552987,0.4554723535603115,0.44408123716756087
2014,Nevşehir,0,Non-metropolitan,0.3579246226767937,0.5088116039142269,0.6612870833436268,0.43743220071166067,0.4698758502159852,0.4870662721724587
2016,Nevşehir,0,Non-metropolitan,0.38386881468714734,0.5024156228306984,0.7680132409078424,0.327095844991376,0.3839549104507856,0.4730696867735699
2018,Nevşehir,0,Non-metropolitan,0.3610445281335217,0.507478424755603,0.7888077820677543,0.4042055693275659,0.3825118770280534,0.4888096362624997
2020,Nevşehir,0,Non-metropolitan,0.3833865842143536,0.510580814578126,0.7878598445680256,0.38237942570922656,0.4199793777328203,0.49683720936051035
2008,Kırşehir,0,Non-metropolitan,0.3564304171425909,0.265571849689324,0.4187083025232551,0.7111266279240093,0.5678154743337881,0.4639305343225935
2010,Kırşehir,0,Non-metropolitan,0.4072603753254259,0.2987073815816636,0.4039125640509696,0.5912390225714457,0.7322424144692171,0.4866723515997443
2012,Kırşehir,0,Non-metropolitan,0.38718899985016925,0.24284103955352396,0.2669948371219772,0.6272571065651384,0.5470031312016492,0.41425702285849153
2014,Kırşehir,0,Non-metropolitan,0.36227772573803746,0.23520178048105128,0.6351341900526984,0.5818413697386595,0.47000617673463435,0.45689224854901617
2016,Kırşehir,0,Non-metropolitan,0.38182421265192834,0.20448865881377637,0.6890891137883912,0.48560137708213325,0.4794403241294505,0.448088737293136
2018,Kırşehir,0,Non-metropolitan,0.37207347858861695,0.29742788143370263,0.7505552694424841,0.6598208579027208,0.5714267850789756,0.5302608544892999
2020,Kırşehir,0,Non-metropolitan,0.405522620226448,0.33994175138767513,0.6669841445578051,0.549250075789131,0.5280850904095097,0.4979567364741138
2008,Kayseri,2,Old-metropolitan,0.29017542045536043,0.24162301925438778,0.48490492058487406,0.8142950415938425,0.4033523532559262,0.4468701510288782
2010,Kayseri,2,Old-metropolitan,0.29855425232579313,0.2535958966681668,0.502369676711995,0.7946994088679245,0.4218080915118452,0.45420546521714494
2012,Kayseri,2,Old-metropolitan,0.2896818920010532,0.27767874492377903,0.6516261982642398,0.7761416324987795,0.3398923904734296,0.46700417163225627
2014,Kayseri,2,Old-metropolitan,0.2853893920390885,0.27882440445779855,0.658079866504618,0.7679433189080406,0.34460261003361586,0.4669679183886323
2016,Kayseri,2,Old-metropolitan,0.2960137457481084,0.2911712512930224,0.6183856593796202,0.7714272577307286,0.272661036727027,0.44993179017570134
2018,Kayseri,2,Old-metropolitan,0.2978260096393971,0.30503624283398023,0.5854896464341242,0.7255092562564285,0.27536427333523156,0.43784508569983227
2020,Kayseri,2,Old-metropolitan,0.3050087327253499,0.31598470304718973,0.6091645424273588,0.7564706521156184,0.2571898062019847,0.44876368730350036
2008,Sivas,0,Non-metropolitan,0.31929909103938287,0.24310985425517212,0.45426402464007654,0.7640030143437664,0.4865597561198791,0.45344714807965547
2010,Sivas,0,Non-metropolitan,0.40273896186780656,0.17023859389720813,0.6459447967340961,0.7765740735112105,0.6559578678157784,0.53029085876522
2012,Sivas,0,Non-metropolitan,0.3571575901168085,0.16569618837240302,0.6282400914937495,0.7781985418362092,0.5837488436896793,0.5026082511017699
2014,Sivas,0,Non-metropolitan,0.34969954066646963,0.17271211102480924,0.7206059104207381,0.7502605777785435,0.5189027077786267,0.5024361695338374
2016,Sivas,0,Non-metropolitan,0.3657430451600923,0.17057880128565378,0.5990744392240006,0.699961698036839,0.4545964030559664,0.45799087735251043
2018,Sivas,0,Non-metropolitan,0.34825585118140434,0.18675704149084166,0.6943136002531858,0.7761386924145592,0.4365564780971443,0.4884043326874271
2020,Sivas,0,Non-metropolitan,0.3635445987606287,0.19901472796333503,0.6529109401693189,0.682369188379544,0.44857450460030773,0.46928279197462686
2008,Yozgat,0,Non-metropolitan,0.4034229806526909,0.24215177363873278,0.5121829015438364,0.6497499804810483,0.5275520812568653,0.4670119435146347
2010,Yozgat,0,Non-metropolitan,0.4352254589530681,0.2367772895285209,0.6275590995820717,0.5640302986640002,0.7170856262806757,0.5161355546016673
2012,Yozgat,0,Non-metropolitan,0.41761061791918924,0.22967488625027577,0.6423486375479255,0.5680138067844757,0.5926283940416657,0.4900552685087064
2014,Yozgat,0,Non-metropolitan,0.4140528651408989,0.28956812384580044,0.7404939333490721,0.5194080124115861,0.5472312133636216,0.5021508296221958
2016,Yozgat,0,Non-metropolitan,0.4295099936359887,0.2885698014793582,0.7237420605442739,0.4101770928544537,0.48601473767834386,0.4676027372384836
2018,Yozgat,0,Non-metropolitan,0.4075515464892905,0.2978226823963789,0.7467441402927149,0.5050886775284976,0.48158971190251004,0.48775935172187834
2020,Yozgat,0,Non-metropolitan,0.42244706014561095,0.3225479246435095,0.7697019301592224,0.4405708119338446,0.4572440329265521,0.48250235196174784
2008,Zonguldak,0,Non-metropolitan,0.06488268202356988,0.2553138838887794,0.8022341970597553,0.9889095469884874,0.19101503201299286,0.46047106839471696
2010,Zonguldak,0,Non-metropolitan,0.06785455022034792,0.25276191712033047,0.7474114988820694,0.982779416242544,0.26176825971086526,0.4625151284352314
2012,Zonguldak,0,Non-metropolitan,0.08866220346837925,0.2515204660289206,0.7177562627346403,0.983068467629858,0.22567058988373587,0.4533355979491068
2014,Zonguldak,0,Non-metropolitan,0.08967984909271597,0.24971607870366688,0.7346222745885034,0.9817397678521695,0.17867018677156357,0.4468856314017239
2016,Zonguldak,0,Non-metropolitan,0.08341593552429866,0.2467938846135067,0.8303944641028081,0.9779536753878478,0.1542837586388072,0.45856834365345367
2018,Zonguldak,0,Non-metropolitan,0.08522120695217396,0.24544306638506094,0.8410276789359759,0.9777776167295341,0.1194451240324255,0.45378293860703406
2020,Zonguldak,0,Non-metropolitan,0.06536109684633319,0.24446784323283993,0.8877727178326331,0.9690911185356617,0.11598311114776239,0.4565351775190461
2008,Karabük,0,Non-metropolitan,0.11808624964072897,0.21284640689137496,0.80075562772849,0.9799306698715864,0.21616494270915151,0.4655567793682664
2010,Karabük,0,Non-metropolitan,0.14392212618126515,0.21030354296473336,0.8140434311795876,0.9828064415341793,0.23724974537803564,0.4776650574475602
2012,Karabük,0,Non-metropolitan,0.13184325961443744,0.21186457166045575,0.8961432354219467,0.9822804232121904,0.2001897630912782,0.4844642506000617
2014,Karabük,0,Non-metropolitan,0.13441937905974974,0.21359080614862438,0.6887353747117501,0.9801937223111283,0.16753675334552978,0.4368952071153564
2016,Karabük,0,Non-metropolitan,0.11492489917953175,0.20623633349465081,0.6994864059927512,0.9791138161748562,0.11118583588630525,0.42218945814561903
2018,Karabük,0,Non-metropolitan,0.09736597780230415,0.2069370686745864,0.7006817334108197,0.9096869213295838,0.10311867732386609,0.4035580757082321
2020,Karabük,0,Non-metropolitan,0.12514233427082824,0.21371079677449667,0.7095700532766684,0.9697450740842806,0.1243544127441204,0.4285045342300789
2008,Bartın,0,Non-metropolitan,0.37355484986007836,0.30530842664994484,0.8856370956406681,0.9569465161339494,0.4263597290953612,0.5895613234760003
2010,Bartın,0,Non-metropolitan,0.37942958493682066,0.3003326616377463,0.844387211602558,0.9543522929746655,0.4837236840693892,0.5924450870442359
2012,Bartın,0,Non-metropolitan,0.3847405059776635,0.305769357040407,0.9057833339758852,0.9556684686896988,0.413580689231216,0.5931084709829741
2014,Bartın,0,Non-metropolitan,0.3485221387664757,0.30666697202737137,0.9610452540541575,0.9515318238418065,0.31468900049530774,0.5764910378370238
2016,Bartın,0,Non-metropolitan,0.33097902966072,0.2938726538823284,0.8812867432520248,0.9538148289687132,0.24121768693053122,0.5402341885388636
2018,Bartın,0,Non-metropolitan,0.32830942244217326,0.2908886560331559,0.8439330317845368,0.9573605892940362,0.23051263708654438,0.5302008673280894
2020,Bartın,0,Non-metropolitan,0.33363054533250514,0.2853746397503781,0.8345999166201478,0.9524643851750567,0.18537047850909982,0.5182879930774374
2008,Kastamonu,0,Non-metropolitan,0.29909893289327255,0.34255977570865487,0.7787567706295488,0.8756380258603496,0.5812820141429462,0.5754671038469544
2010,Kastamonu,0,Non-metropolitan,0.2848183538852858,0.31137974438251204,0.8302829378604508,0.8534683033745296,0.6905447617951577,0.5940988202595872
2012,Kastamonu,0,Non-metropolitan,0.24198985137889972,0.303161436630987,0.7779206654336248,0.892999138609937,0.5431507263972744,0.5518443636901447
2014,Kastamonu,0,Non-metropolitan,0.27324902354394653,0.2902893679299304,0.8480644731037176,0.8873804170718018,0.45870852932851564,0.5515383621955825
2016,Kastamonu,0,Non-metropolitan,0.2592465476771127,0.2922309013623282,0.9563553968757066,0.8901382477815929,0.42845022477422373,0.5652842636941928
2018,Kastamonu,0,Non-metropolitan,0.267846668906818,0.2925795279628182,0.939018282978983,0.8913896786547112,0.39619553646732025,0.5574059389941302
2020,Kastamonu,0,Non-metropolitan,0.2988740977187473,0.29604518084930787,0.9518506294111037,0.8736669190768862,0.4340997078097472,0.5709073069731584
2008,Çankırı,0,Non-metropolitan,0.30278561847846425,0.33562414662916795,0.7195046801484366,0.841072361236008,0.6510268938930553,0.5700027400770264
2010,Çankırı,0,Non-metropolitan,0.31144660653053285,0.3163406805086238,0.7261256332835551,0.7660640325204479,0.6200522899925421,0.5480058485671403
2012,Çankırı,0,Non-metropolitan,0.2751767035633835,0.30450867137088905,0.7499794632935293,0.7992130233106587,0.5648992710739863,0.5387554265224893
2014,Çankırı,0,Non-metropolitan,0.296163553009209,0.3040984923585842,0.7408942959583702,0.7914039220743969,0.5139224814851653,0.5292965489771451
2016,Çankırı,0,Non-metropolitan,0.3008611716276551,0.2969060460526548,0.69060901890451,0.7508357071573541,0.4918202448734535,0.5062064377231256
2018,Çankırı,0,Non-metropolitan,0.2598291619806861,0.25411780044459337,0.7814324527124377,0.829709895232912,0.4043985868187427,0.5058975794378744
2020,Çankırı,0,Non-metropolitan,0.27429772749441916,0.26468808945505434,0.7045097519343126,0.7891090616645633,0.3337272892152841,0.4732663839527268
2008,Sinop,0,Non-metropolitan,0.21210811728451137,0.2854024854193406,0.8285836791882896,0.9195315632384378,0.4257497912752714,0.5342751272811701
2010,Sinop,0,Non-metropolitan,0.2654863699837221,0.2669666812310908,0.8316688154463938,0.9284082356614609,0.5297209970052806,0.5644502198655897
2012,Sinop,0,Non-metropolitan,0.2717493946328357,0.26026596373646405,0.8552595670957828,0.938275656754082,0.5055374713329422,0.5662176107104213
2014,Sinop,0,Non-metropolitan,0.26162067956979085,0.24682350253375934,0.8162038211810897,0.9340035543830792,0.4170654019462578,0.5351433919227954
2016,Sinop,0,Non-metropolitan,0.24776732730585324,0.24923386207107887,0.7758442271100382,0.9391131781193596,0.3765335087570471,0.5176984206726754
2018,Sinop,0,Non-metropolitan,0.2336112234476438,0.24730137342467265,0.8737510933615493,0.941595260346511,0.24695705734454085,0.5086432015849836
2020,Sinop,0,Non-metropolitan,0.23364465318367736,0.24737739476554393,0.8333765798117141,0.9406989069815082,0.21256365777753175,0.493532238503995
2008,Samsun,2,Old-metropolitan,0.3157433753405705,0.4194907886097419,0.6493126347636451,0.8226087775632261,0.47917429525900185,0.537265974307237
2010,Samsun,2,Old-metropolitan,0.3457491556342984,0.422295602731355,0.7241420388875284,0.862807840480318,0.5225207173228054,0.575503071011261
2012,Samsun,2,Old-metropolitan,0.34454838525550313,0.41317385352889546,0.7035334479649369,0.8413319375494048,0.4522979602285402,0.5509771169054561
2014,Samsun,2,Old-metropolitan,0.34110435374359477,0.3999139901341606,0.6867126425932129,0.8316801653755959,0.3714749552733399,0.5261772214239808
2016,Samsun,2,Old-metropolitan,0.33413963014730763,0.37630272938595477,0.5839317487089695,0.8366842405294677,0.30635772574387665,0.4874832149031153
2018,Samsun,2,Old-metropolitan,0.2592511341217851,0.32520367212837265,0.635944796721517,0.8565607434031407,0.28107401599912124,0.4716068724747874
2020,Samsun,2,Old-metropolitan,0.2627146498403855,0.3137472341631998,0.6550889426648423,0.8052550272542411,0.2807757978812016,0.4635163303607741
2008,Tokat,0,Non-metropolitan,0.34041309754250554,0.42174322537040004,0.5677564666140125,0.8366952132912998,0.5320590510845434,0.5397334107805523
2010,Tokat,0,Non-metropolitan,0.34085750582705904,0.4036304407870513,0.5745650201109577,0.8423399221151511,0.6209525429931477,0.5564690863666735
2012,Tokat,0,Non-metropolitan,0.31671487032344975,0.3988736346837621,0.5770605821984014,0.8585461660065705,0.49699195049805817,0.5296374407420484
2014,Tokat,0,Non-metropolitan,0.3067314472686766,0.38617847875943123,0.8504257080160095,0.8579152509550141,0.4354027213094209,0.5673307212617105
2016,Tokat,0,Non-metropolitan,0.3412444212881145,0.37008820486446875,0.8135809381395387,0.8391960800103886,0.4104893091416666,0.5549197906888355
2018,Tokat,0,Non-metropolitan,0.34459432529731004,0.36187795319796595,0.752094639851837,0.8676270880174682,0.4315092435596251,0.5515406499848412
2020,Tokat,0,Non-metropolitan,0.3630889311302667,0.3639417110207919,0.8023710921467292,0.84978344107611,0.40267348522570073,0.5563717321199197
2008,Çorum,0,Non-metropolitan,0.3089521618069141,0.34301358083566297,0.7557493891823568,0.7668089705694676,0.5684511245081646,0.5485950453805132
2010,Çorum,0,Non-metropolitan,0.3324175477803196,0.2703809757339049,0.7825748088747444,0.718412779456128,0.6583732781151374,0.5524318779920468
2012,Çorum,0,Non-metropolitan,0.29710417207491163,0.26610693808261043,0.75570496350602,0.7485797326860386,0.4933319861492597,0.5121655584997681
2014,Çorum,0,Non-metropolitan,0.2861204319658151,0.2677428762489301,0.8017471899067657,0.7498157528381271,0.4675689190079943,0.5145990339935265
2016,Çorum,0,Non-metropolitan,0.3178241011511641,0.28210417189680426,0.8345603031125487,0.703763274317508,0.40861530816881997,0.509373431729369
2018,Çorum,0,Non-metropolitan,0.31661330376960745,0.29657540824668716,0.8461980453799074,0.7715762964473023,0.3941669496308555,0.5250260006948719
2020,Çorum,0,Non-metropolitan,0.3296532085597777,0.32901133102116686,0.8670310981232798,0.6766961388444157,0.38347211589678915,0.5171727784890858
2008,Amasya,0,Non-metropolitan,0.3898556479900905,0.5012132077288005,0.533793031054183,0.7875535218227634,0.6437317201605356,0.5712294257512746
2010,Amasya,0,Non-metropolitan,0.43110728354278627,0.46906762691642073,0.6450708282634389,0.7452245592145189,0.6501447559779033,0.5881230107830137
2012,Amasya,0,Non-metropolitan,0.4655125950043576,0.4759041813314283,0.7291470731833049,0.6231242225123395,0.5127319228020157,0.5612839989666891
2014,Amasya,0,Non-metropolitan,0.47792767362355876,0.41759980210977277,0.7963453756055425,0.7316612106332312,0.5183542907308549,0.5883776705405921
2016,Amasya,0,Non-metropolitan,0.564404952634206,0.40553009371717225,0.8049471158290752,0.7181409797874672,0.5032467793256487,0.5992539842587139
2018,Amasya,0,Non-metropolitan,0.53941327026607,0.38922631253649315,0.801034147557121,0.7806068853656276,0.4884832045870416,0.5997527640624706
2020,Amasya,0,Non-metropolitan,0.5539392765246709,0.4124216044961095,0.8336458225058683,0.7121179383903734,0.44620196483061453,0.5916653213495273
2008,Trabzon,1,New-metropolitan (2012),0.09703565781745584,0.28117721728637896,0.6805294131184316,0.9445975166206131,0.3431457192746086,0.4692971048234976
2010,Trabzon,1,New-metropolitan (2012),0.08295005810303355,0.28178356112995084,0.7329396174617673,0.9602373705064975,0.37564590235877954,0.48671130191200573
2012,Trabzon,1,New-metropolitan (2012),0.07201262042101804,0.27897518305450136,0.7055029064679958,0.9520303155218326,0.3289630233619279,0.46749680976545516
2014,Trabzon,1,New-metropolitan (2012),0.03894867172425269,0.27436675880595024,0.709231851108582,0.9595030003762183,0.2607488338425479,0.4485598231715103
2016,Trabzon,1,New-metropolitan (2012),0.03546096863065754,0.270424775736093,0.5947117238816253,0.9529988829339207,0.2459022627742138,0.41989972279130205
2018,Trabzon,1,New-metropolitan (2012),0.03315682440539859,0.26461197837908135,0.576900239430347,0.9626613603713721,0.21805882450142125,0.411077845417524
2020,Trabzon,1,New-metropolitan (2012),0.031323529728243066,0.26227021502669,0.6194677847218225,0.9697151790155142,0.20509026952012677,0.4175733956024793
2008,Ordu,1,New-metropolitan (2012),0.07281403590360686,0.40898485710970844,0.8590915426471815,0.900230110123756,0.42307802189559635,0.5328397135359698
2010,Ordu,1,New-metropolitan (2012),0.05046110059921765,0.3829440764601563,0.8334416328107979,0.9219665994628286,0.41258498160616774,0.5202796781878336
2012,Ordu,1,New-metropolitan (2012),0.04009299864640913,0.3816954467593572,0.8980702841899588,0.9100625124699655,0.3956239958908565,0.5251090475913094
2014,Ordu,1,New-metropolitan (2012),0.031572467189746045,0.37314999145622535,0.7722591181819107,0.9261438654586968,0.3058347680432501,0.4817920420659658
2016,Ordu,1,New-metropolitan (2012),0.024003546429016174,0.35761836384559037,0.7303137268560844,0.9000804279934108,0.2781120093244271,0.4580256148897058
2018,Ordu,1,New-metropolitan (2012),0.024631869053170885,0.35299121215269325,0.7607883421314928,0.9113503228698467,0.3066394587435323,0.4712802409901472
